V2_mean	Isense_mean
510	509
-224	583	535
-224	582	535
-224	581	536
-224	580	535
-224	579	535
-224	578	536
-224	577	535
-224	577	535
-224	576	535
-225	576	535
-225	575	535
-225	574	535
-225	573	535
-225	572	535
-225	572	534
-225	571	535
-225	571	535
-225	570	535
-225	570	535
-226	569	534
-226	569	534
-226	568	534
-226	567	534
-226	566	534
-226	566	534
-226	565	535
-226	564	535
-226	564	535
-226	564	535
-227	564	535
-227	564	534
-227	562	534
-227	561	535
-227	559	534
-227	559	534
-227	558	534
-227	557	534
-227	556	534
-227	556	534
-228	555	535
-228	555	534
-228	554	534
-228	554	534
-228	553	534
-228	552	534
-228	552	535
-228	552	534
-228	552	534
-228	552	534
-229	552	534
-229	552	533
-229	551	534
-229	551	534
-229	551	533
-229	551	533
-229	551	533
-229	551	534
-229	551	534
-229	551	533
-230	552	533
-230	551	533
-230	551	533
-230	551	533
-230	551	534
-230	551	533
-230	551	533
-230	551	533
-230	552	534
-230	552	533
-231	552	533
-231	552	533
-231	552	532
-231	552	533
-231	552	533
-231	552	533
-231	552	532
-231	552	534
-231	552	533
-231	553	533
-232	553	533
-232	553	533
-232	553	533
-232	553	533
-232	553	533
-232	553	533
-232	553	532
-232	553	533
-232	553	533
-232	553	533
-233	553	533
-233	553	533
-233	553	532
-233	553	533
-233	552	533
-233	552	533
-233	552	533
-233	552	532
-233	551	532
-233	551	533
-234	551	533
-234	551	532
-234	550	533
-234	549	533
-234	549	533
-234	548	532
-234	547	532
-234	547	533
-234	547	533
-234	547	533
-235	546	533
-235	546	533
-235	545	532
-235	544	533
-235	544	532
-235	543	533
-235	543	532
-235	542	532
-235	542	532
-235	542	532
-236	542	533
-236	541	532
-236	541	532
-236	540	532
-236	540	532
-236	539	532
-236	539	532
-236	539	532
-236	539	532
-236	539	532
-237	539	532
-237	539	532
-237	538	532
-237	537	532
-237	537	532
-237	537	532
-237	537	532
-237	536	532
-237	536	532
-237	535	532
-238	535	532
-238	535	532
-238	535	532
-238	534	532
-238	534	532
-238	534	531
-238	534	531
-238	533	532
-238	533	532
-238	533	531
-239	533	531
-239	533	531
-239	532	532
-239	532	532
-239	532	532
-239	531	531
-239	531	531
-239	531	531
-239	531	531
-239	532	531
-240	532	532
-240	532	531
-240	531	531
-240	531	532
-240	531	532
-240	531	532
-240	530	532
-240	531	531
-240	531	532
-240	531	531
-241	531	531
-241	531	531
-241	531	530
-241	531	531
-241	530	531
-241	530	532
-241	530	532
-241	530	531
-241	529	531
-241	529	531
-242	529	531
-242	529	531
-242	528	531
-242	528	531
-242	528	531
-242	527	532
-242	527	531
-242	527	531
-242	527	531
-242	527	531
-243	527	532
-243	526	531
-243	526	531
-243	525	531
-243	525	531
-243	524	531
-243	525	532
-243	524	531
-243	524	531
-243	524	531
-244	524	531
-244	524	531
-244	524	530
-244	524	531
-244	523	531
-244	523	531
-244	523	531
-244	523	531
-244	523	531
-244	523	530
-245	523	531
-245	523	531
-245	522	531
-245	522	531
-245	521	532
-245	521	531
-245	521	530
-245	520	530
-245	520	531
-245	520	530
-246	520	530
-246	520	530
-246	519	530
-246	519	530
-246	518	530
-246	517	530
-246	517	531
-246	516	531
-246	516	530
-246	516	530
-247	516	530
-247	515	530
-247	514	531
-247	514	530
-247	513	531
-247	513	531
-247	512	530
-247	512	530
-247	512	530
-247	512	530
-248	512	530
-248	511	531
-248	511	529
-248	510	531
-248	510	530
-248	509	530
-248	509	530
-248	509	530
-248	509	530
-248	509	530
-249	509	530
-249	509	529
-249	508	530
-249	507	530
-249	506	530
-249	506	529
-249	505	530
-249	505	529
-249	504	529
-249	504	530
-250	504	530
-250	504	530
-250	503	529
-250	503	530
-250	502	529
-250	501	529
-250	501	530
-250	501	529
-250	501	529
-250	501	529
-251	501	529
-251	501	529
-251	500	530
-251	500	529
-251	500	529
-251	500	529
-251	500	529
-251	501	529
-251	501	530
-251	501	529
-252	502	529
-252	502	528
-252	502	529
-252	502	529
-252	502	529
-252	502	529
-252	503	529
-252	503	528
-252	503	529
-252	504	529
-253	504	530
-253	505	529
-253	505	529
-253	505	529
-253	505	529
-253	505	529
-253	505	529
-253	506	529
-253	506	528
-253	506	529
-254	507	529
-254	507	529
-254	508	529
-254	508	529
-254	509	528
-254	509	529
-254	509	529
-254	510	529
-254	510	529
-254	510	529
-255	511	529
-255	511	529
-255	512	529
-255	512	529
-255	512	529
-255	513	529
-255	513	529
-255	513	528
-255	514	529
-255	514	529
-255	514	529
-255	514	529
-255	514	529
-255	515	529
-255	515	529
-255	515	529
-255	515	529
-255	515	529
-255	515	529
-255	515	529
-254	515	529
-254	514	529
-254	514	529
-254	514	528
-254	513	529
-254	513	530
-254	513	529
-254	512	530
-254	512	528
-254	512	529
-253	511	529
-253	511	529
-253	511	529
-253	510	529
-253	510	529
-253	510	529
-253	509	529
-253	509	529
-253	508	529
-253	508	529
-252	508	528
-252	508	529
-252	508	530
-252	508	529
-252	508	528
-252	508	529
-252	508	529
-252	509	529
-252	509	529
-252	509	529
-251	509	529
-251	509	529
-251	510	529
-251	511	528
-251	511	529
-251	512	529
-251	513	529
-251	513	529
-251	514	529
-251	515	529
-250	515	529
-250	516	528
-250	517	529
-250	517	529
-250	518	529
-250	519	529
-250	520	529
-250	520	529
-250	521	529
-250	522	529
-249	522	528
-249	523	528
-249	524	529
-249	525	529
-249	526	529
-249	527	529
-249	528	528
-249	528	528
-249	529	529
-249	529	529
-248	530	530
-248	530	528
-248	532	529
-248	533	528
-248	534	529
-248	535	530
-248	535	529
-248	536	530
-248	536	530
-248	537	530
-247	537	529
-247	538	529
-247	539	529
-247	540	530
-247	540	529
-247	541	529
-247	541	529
-247	542	529
-247	542	530
-247	542	530
-246	541	530
-246	541	530
-246	542	529
-246	542	530
-246	542	530
-246	542	530
-246	542	530
-246	542	530
-246	542	530
-246	542	530
-245	541	530
-245	541	530
-245	542	530
-245	542	530
-245	542	530
-245	542	530
-245	542	530
-245	541	530
-245	541	530
-245	541	530
-244	541	531
-244	541	530
-244	541	530
-244	542	531
-244	542	530
-244	542	531
-244	542	530
-244	542	531
-244	542	531
-244	542	531
-243	542	530
-243	541	530
-243	542	531
-243	542	530
-243	542	531
-243	543	530
-243	543	531
-243	543	530
-243	543	530
-243	542	530
-242	542	531
-242	542	531
-242	542	530
-242	542	531
-242	543	530
-242	543	531
-242	543	530
-242	543	530
-242	543	530
-242	543	531
-241	543	531
-241	543	531
-241	543	531
-241	544	531
-241	544	531
-241	545	530
-241	545	531
-241	545	531
-241	545	531
-241	546	531
-240	546	530
-240	546	531
-240	547	531
-240	548	531
-240	548	531
-240	549	531
-240	549	531
-240	549	531
-240	549	531
-240	550	531
-239	550	532
-239	550	531
-239	551	531
-239	552	531
-239	552	532
-239	553	532
-239	553	531
-239	554	531
-239	554	531
-239	554	531
-238	554	532
-238	554	531
-238	554	532
-238	555	532
-238	555	531
-238	555	531
-238	556	531
-238	556	532
-238	556	531
-238	556	531
-237	556	531
-237	556	532
-237	557	531
-237	557	531
-237	558	531
-237	558	531
-237	558	532
-237	558	532
-237	558	532
-237	559	531
-236	559	532
-236	559	532
-236	560	532
-236	560	531
-236	560	532
-236	561	532
-236	561	532
-236	561	532
-236	561	531
-236	562	531
-235	561	532
-235	562	532
-235	563	532
-235	563	531
-235	563	532
-235	564	532
-235	564	532
-235	564	532
-235	564	531
-235	564	532
-234	564	532
-234	564	532
-234	565	532
-234	565	532
-234	565	532
-234	565	532
-234	566	533
-234	566	532
-234	566	532
-234	566	532
-233	566	533
-233	566	532
-233	567	533
-233	567	532
-233	567	532
-233	568	531
-233	568	532
-233	568	533
-233	569	532
-233	569	532
-232	569	532
-232	569	532
-232	570	532
-232	571	533
-232	571	532
-232	572	532
-232	572	532
-232	572	533
-232	573	532
-232	573	532
-231	573	532
-231	573	532
-231	574	532
-231	575	532
-231	575	533
-231	576	532
-231	576	533
-231	576	532
-231	576	533
-231	576	533
-230	576	533
-230	576	532
-230	577	533
-230	577	533
-230	578	532
-230	578	533
-230	579	532
-230	579	533
-230	579	533
-230	579	534
-229	579	533
-229	579	533
-229	580	533
-229	580	533
-229	580	534
-229	581	533
-229	581	533
-229	582	533
-229	582	533
-229	583	533
-228	583	534
-228	583	533
-228	584	532
-228	585	533
-228	585	533
-228	585	534
-228	586	533
-228	586	533
-228	586	533
-228	587	532
-227	587	533
-227	587	533
-227	588	533
-227	589	533
-227	589	533
-227	590	533
-227	590	533
-227	590	533
-227	590	533
-227	590	533
-226	590	533
-226	591	533
-226	592	534
-226	593	533
-226	594	534
-226	596	533
-226	597	533
-226	598	533
-226	599	534
-226	599	534
-225	600	533
-225	601	533
-225	602	534
-225	603	534
-225	604	534
-225	605	534
-225	607	535
-225	607	534
-225	608	534
-225	609	534
-224	609	534
-224	610	534
-224	611	534
-224	612	534
-224	612	534
-224	613	534
-224	614	534
-224	615	534
-224	615	534
-224	615	534
-223	616	534
-223	616	535
-223	617	535
-223	618	534
-223	618	534
-223	618	535
-223	618	535
-223	619	534
-223	619	534
-223	619	534
-222	619	534
-222	619	535
-222	620	535
-222	620	535
-222	621	535
-222	622	535
-222	622	535
-222	622	535
-222	622	535
-222	622	535
-221	622	535
-221	623	535
-221	623	535
-221	624	535
-221	624	534
-221	625	535
-221	625	535
-221	626	535
-221	626	536
-221	627	535
-220	627	535
-220	627	535
-220	628	535
-220	629	534
-220	630	535
-220	630	536
-220	631	535
-220	631	535
-220	632	535
-220	632	535
-219	632	536
-219	632	535
-219	633	535
-219	634	536
-219	635	536
-219	635	536
-219	635	536
-219	636	535
-219	636	536
-219	636	536
-218	636	536
-218	636	535
-218	637	535
-218	638	536
-218	639	536
-218	639	536
-218	640	536
-218	640	537
-218	640	536
-218	641	536
-217	641	536
-217	641	536
-217	642	536
-217	643	536
-217	644	536
-217	645	536
-217	645	536
-217	646	536
-217	646	536
-217	647	536
-216	647	536
-216	648	536
-216	648	536
-216	650	537
-216	650	537
-216	650	537
-216	651	537
-216	651	536
-216	651	536
-216	652	537
-215	652	536
-215	653	537
-215	653	536
-215	654	537
-215	654	537
-215	655	537
-215	655	537
-215	655	536
-215	656	537
-215	656	537
-214	657	537
-214	657	537
-214	657	537
-214	658	537
-214	658	537
-214	659	537
-214	659	536
-214	659	537
-214	660	537
-214	660	537
-213	661	537
-213	661	537
-213	662	537
-213	662	537
-213	662	537
-213	663	537
-213	663	537
-213	664	537
-213	664	537
-213	664	537
-212	665	537
-212	665	538
-212	666	537
-212	666	537
-212	667	537
-212	667	537
-212	668	537
-212	668	537
-212	668	537
-212	669	537
-211	669	538
-211	670	537
-211	671	537
-211	672	537
-211	672	538
-211	672	538
-211	672	537
-211	673	538
-211	673	537
-211	674	537
-210	674	538
-210	675	538
-210	675	537
-210	675	537
-210	675	538
-210	676	538
-210	676	538
-210	677	537
-210	677	538
-210	678	538
-209	678	538
-209	679	537
-209	679	537
-209	680	538
-209	680	538
-209	681	537
-209	681	537
-209	682	537
-209	682	538
-209	683	538
-208	683	538
-208	683	538
-208	684	538
-208	684	538
-208	685	538
-208	685	538
-208	686	537
-208	686	538
-208	687	537
-208	687	538
-207	688	538
-207	688	538
-207	689	538
-207	689	538
-207	690	537
-207	691	538
-207	691	538
-207	691	538
-207	692	537
-207	692	538
-206	693	538
-206	693	538
-206	694	538
-206	694	538
-206	695	537
-206	695	538
-206	696	538
-206	696	537
-206	696	537
-206	697	538
-205	697	539
-205	698	538
-205	698	538
-205	699	538
-205	699	538
-205	700	539
-205	700	537
-205	701	537
-205	701	539
-205	702	538
-204	702	538
-204	704	538
-204	704	538
-204	704	537
-204	704	538
-204	705	538
-204	705	538
-204	706	539
-204	706	538
-204	707	538
-203	707	538
-203	708	538
-203	708	537
-203	709	538
-203	709	538
-203	710	538
-203	710	538
-203	711	538
-203	711	538
-203	712	539
-202	712	538
-202	713	537
-202	713	538
-202	714	538
-202	714	538
-202	715	538
-202	716	538
-202	716	538
-202	716	538
-202	717	538
-201	717	538
-201	718	538
-201	718	538
-201	719	538
-201	719	538
-201	720	537
-201	721	537
-201	721	538
-201	722	539
-201	722	538
-200	723	538
-200	723	537
-200	724	538
-200	724	538
-200	725	538
-200	725	538
-200	726	538
-200	727	538
-200	727	538
-200	728	538
-199	728	537
-199	728	538
-199	729	538
-199	730	538
-199	730	538
-199	731	538
-199	731	538
-199	732	538
-199	732	537
-199	733	538
-198	733	537
-198	734	538
-198	734	539
-198	736	538
-198	736	538
-198	736	537
-198	736	538
-198	737	538
-198	737	538
-198	738	537
-197	738	538
-197	739	538
-197	739	538
-197	740	537
-197	740	538
-197	741	537
-197	741	538
-197	742	538
-197	742	537
-197	743	538
-196	743	538
-196	744	538
-196	745	538
-196	745	537
-196	746	537
-196	746	537
-196	747	538
-196	748	538
-196	748	536
-196	749	537
-195	749	537
-195	750	538
-195	750	538
-195	751	537
-195	751	537
-195	752	537
-195	752	538
-195	753	538
-195	754	538
-195	754	537
-194	754	538
-194	755	537
-194	756	537
-194	756	537
-194	757	537
-194	757	537
-194	758	537
-194	758	537
-194	758	537
-194	759	537
-193	760	537
-193	760	537
-193	761	537
-193	762	537
-193	762	537
-193	763	537
-193	763	537
-193	764	537
-193	764	536
-193	765	537
-192	766	537
-192	766	537
-192	768	536
-192	768	537
-192	768	537
-192	769	537
-192	769	537
-192	770	537
-192	770	537
-192	771	537
-191	771	537
-191	772	537
-191	772	537
-191	773	537
-191	773	537
-191	774	536
-191	775	538
-191	775	537
-191	775	536
-191	776	537
-190	777	536
-190	778	537
-190	778	537
-190	779	537
-190	779	536
-190	780	536
-190	780	536
-190	781	537
-190	781	537
-190	782	536
-189	782	537
-189	783	537
-189	784	537
-189	784	537
-189	785	537
-189	785	536
-189	786	537
-189	786	536
-189	787	536
-189	788	537
-188	788	537
-188	789	537
-188	789	537
-188	790	535
-188	791	537
-188	791	537
-188	792	537
-188	793	536
-188	793	536
-188	794	536
-187	794	536
-187	795	536
-187	795	536
-187	796	536
-187	796	536
-187	797	536
-187	798	536
-187	798	536
-187	800	535
-187	800	535
-186	800	536
-186	800	536
-186	801	536
-186	802	536
-186	802	536
-186	803	537
-186	803	536
-186	803	535
-186	804	536
-186	805	535
-185	805	535
-185	806	536
-185	806	535
-185	807	535
-185	808	536
-185	809	536
-185	809	536
-185	810	535
-185	810	536
-185	811	535
-184	811	536
-184	812	536
-184	812	535
-184	813	535
-184	814	536
-184	814	536
-184	815	535
-184	816	536
-184	816	535
-184	817	535
-183	817	535
-183	818	535
-183	819	535
-183	819	534
-183	820	535
-183	820	536
-183	821	535
-183	822	535
-183	822	535
-183	823	535
-182	823	535
-182	824	534
-182	824	535
-182	825	535
-182	825	535
-182	826	535
-182	826	535
-182	827	535
-182	828	535
-182	828	535
-181	829	535
-181	830	535
-181	830	535
-181	831	534
-181	832	534
-181	832	535
-181	832	534
-181	833	535
-181	833	534
-181	834	535
-180	835	534
-180	836	535
-180	836	534
-180	837	534
-180	837	534
-180	839	535
-180	839	534
-180	839	534
-180	840	534
-180	841	534
-179	841	534
-179	842	533
-179	842	534
-179	843	533
-179	843	534
-179	844	534
-179	844	534
-179	845	535
-179	846	534
-179	846	534
-178	847	533
-178	847	534
-178	848	534
-178	848	534
-178	849	533
-178	850	534
-178	850	534
-178	851	533
-178	851	534
-178	852	533
-177	853	533
-177	853	534
-177	854	533
-177	854	532
-177	855	533
-177	856	534
-177	856	533
-177	857	534
-177	858	533
-177	858	533
-176	859	534
-176	860	533
-176	860	533
-176	861	533
-176	861	533
-176	862	532
-176	864	533
-176	864	533
-176	864	533
-176	864	532
-175	865	533
-175	866	533
-175	866	533
-175	867	532
-175	868	533
-175	868	533
-175	869	533
-175	870	532
-175	870	532
-175	871	532
-174	871	533
-174	879	533
-174	880	532
-174	880	533
-174	880	532
-174	882	532
-174	882	532
-174	883	532
-174	883	532
-174	884	532
-173	884	532
-173	1020	532
-173	1020	533
-173	1020	531
-173	1021	532
-173	1022	532
-173	1022	533
-173	1023	532
-173	1023	532
-173	1023	532
-172	1023	532
-172	1023	532
-172	1023	532
-172	1023	532
-172	1023	531
-172	1023	532
-172	1023	532
-172	1023	532
-172	1023	531
-172	1023	531
-171	1023	531
-171	984	531
-171	983	532
-171	984	531
-171	984	532
-171	984	532
-171	984	531
-171	984	531
-171	984	531
-171	985	531
-170	985	532
-170	683	531
-170	683	531
-170	684	530
-170	683	531
-170	684	531
-170	684	531
-170	687	531
-170	685	531
-170	686	531
-169	687	531
-169	410	531
-169	410	531
-169	410	530
-169	411	531
-169	411	531
-169	411	530
-169	411	530
-169	411	530
-169	411	531
-168	411	530
-168	212	530
-168	212	530
-168	212	530
-168	212	530
-168	212	530
-168	212	530
-168	212	530
-168	212	530
-168	213	530
-167	213	530
-167	25	530
-167	25	530
-167	26	530
-167	26	530
-167	26	530
-167	27	530
-167	26	529
-167	27	530
-167	27	530
-166	27	530
-166	0	530
-166	0	529
-166	0	529
-166	0	530
-166	0	529
-166	0	529
-166	0	529
-166	0	529
-166	0	529
-165	0	529
-165	0	529
-165	0	530
-165	0	529
-165	0	529
-165	0	529
-165	0	528
-165	0	529
-165	0	529
-165	0	529
-164	0	529
-164	0	529
-164	0	528
-164	0	529
-164	0	528
-164	0	528
-164	0	528
-164	0	529
-164	0	528
-164	0	529
-163	0	528
-163	0	528
-163	0	528
-163	0	529
-163	0	528
-163	0	528
-163	0	529
-163	0	528
-163	0	528
-163	0	528
-162	0	529
-162	0	528
-162	0	528
-162	0	528
-162	0	527
-162	0	528
-162	0	528
-162	0	528
-162	0	527
-162	0	528
-161	0	527
-161	0	528
-161	0	527
-161	0	528
-161	0	527
-161	0	527
-161	0	527
-161	0	527
-161	0	527
-161	0	528
-160	0	527
-160	0	527
-160	0	527
-160	0	527
-160	0	527
-160	0	527
-160	0	526
-160	0	527
-160	0	526
-160	0	527
-159	0	527
-159	0	526
-159	0	526
-159	0	527
-159	0	527
-159	0	526
-159	0	526
-159	0	527
-159	0	526
-159	0	526
-158	0	526
-158	0	526
-158	0	527
-158	0	527
-158	0	527
-158	0	526
-158	0	526
-158	0	526
-158	0	526
-158	0	525
-157	0	526
-157	0	526
-157	0	526
-157	0	526
-157	0	526
-157	0	525
-157	0	525
-157	0	526
-157	0	525
-157	0	525
-156	0	525
-156	0	526
-156	0	525
-156	0	526
-156	0	525
-156	0	525
-156	0	525
-156	0	525
-156	0	526
-156	0	525
-155	0	525
-155	0	525
-155	0	525
-155	0	525
-155	0	525
-155	0	525
-155	0	525
-155	0	524
-155	0	525
-155	0	525
-154	0	525
-154	0	525
-154	0	524
-154	0	524
-154	0	524
-154	0	524
-154	0	524
-154	0	524
-154	0	524
-154	0	524
-153	0	524
-153	0	524
-153	0	524
-153	0	524
-153	0	523
-153	0	524
-153	0	523
-153	0	524
-153	0	524
-153	0	523
-152	0	524
-152	0	523
-152	0	524
-152	0	523
-152	0	524
-152	0	523
-152	0	524
-152	0	523
-152	0	523
-152	0	522
-151	0	523
-151	0	523
-151	0	523
-151	0	522
-151	0	523
-151	0	523
-151	0	523
-151	0	523
-151	0	523
-151	0	523
-150	0	523
-150	0	523
-150	0	523
-150	0	523
-150	0	522
-150	0	523
-150	0	522
-150	0	522
-150	0	522
-150	0	522
-149	0	522
-149	0	523
-149	0	522
-149	0	523
-149	0	522
-149	0	522
-149	0	521
-149	0	522
-149	0	522
-149	0	522
-148	0	522
-148	0	522
-148	0	522
-148	0	521
-148	0	522
-148	0	521
-148	0	522
-148	0	521
-148	0	522
-148	0	521
-147	0	521
-147	0	520
-147	0	521
-147	0	521
-147	0	521
-147	0	521
-147	0	521
-147	0	521
-147	0	522
-147	0	521
-146	0	520
-146	0	521
-146	0	520
-146	0	521
-146	0	520
-146	0	521
-146	0	520
-146	0	521
-146	0	520
-146	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	520
-145	0	521
-145	0	520
-144	0	520
-144	0	520
-144	0	520
-144	0	520
-144	0	520
-144	0	519
-144	0	520
-144	0	519
-144	0	519
-144	0	519
-143	0	519
-143	0	519
-143	0	519
-143	0	520
-143	0	519
-143	0	519
-143	0	519
-143	0	519
-143	0	519
-143	0	519
-142	0	519
-142	0	519
-142	0	519
-142	0	519
-142	0	518
-142	0	518
-142	0	518
-142	0	518
-142	0	519
-142	0	519
-141	0	518
-141	0	518
-141	0	519
-141	0	518
-141	0	518
-141	0	517
-141	0	518
-141	0	518
-141	0	518
-141	0	518
-140	0	518
-140	0	518
-140	0	517
-140	0	518
-140	0	517
-140	0	517
-140	0	517
-140	0	518
-140	0	517
-140	0	517
-139	0	517
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-139	0	516
-138	0	516
-138	0	515
-138	0	514
-138	0	515
-138	0	515
-138	0	515
-138	0	515
-138	0	515
-138	0	515
-138	0	515
-137	0	515
-137	0	516
-137	0	516
-137	0	516
-137	0	516
-137	0	515
-137	0	516
-137	0	515
-137	0	516
-137	0	516
-136	0	516
-136	0	516
-136	0	515
-136	0	516
-136	0	516
-136	0	516
-136	0	515
-136	0	515
-136	0	516
-136	0	516
-135	0	515
-135	0	516
-135	0	515
-135	0	515
-135	0	515
-135	0	516
-135	0	515
-135	0	515
-135	0	515
-135	0	515
-134	0	516
-134	0	515
-134	0	515
-134	0	514
-134	0	514
-134	0	515
-134	0	515
-134	0	514
-134	0	514
-134	0	514
-133	0	514
-133	0	514
-133	0	515
-133	0	515
-133	0	514
-133	0	514
-133	0	514
-133	0	514
-133	0	513
-133	0	515
-132	0	513
-132	0	514
-132	0	513
-132	0	514
-132	0	514
-132	0	514
-132	0	514
-132	0	514
-132	0	513
-132	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	513
-131	0	512
-131	0	513
-130	0	513
-130	0	514
-130	0	513
-130	0	513
-130	0	513
-130	0	512
-130	0	512
-130	0	513
-130	0	513
-130	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-129	0	512
-128	0	512
-128	0	512
-128	0	511
-128	0	512
-128	0	511
-128	0	511
-128	0	511
-128	0	511
-128	0	511
-128	0	511
-127	0	511
-127	0	512
-127	0	511
-127	0	511
-127	0	512
-127	0	511
-127	0	510
-127	0	511
-127	0	511
-127	0	511
-126	0	511
-126	0	511
-126	0	511
-126	0	511
-126	0	510
-126	0	511
-126	0	511
-126	0	511
-126	0	510
-126	0	510
-125	0	510
-125	0	510
-125	0	510
-125	0	510
-125	0	510
-125	0	510
-125	0	510
-125	0	509
-125	0	510
-125	0	509
-124	0	511
-124	0	510
-124	0	510
-124	0	510
-124	0	510
-124	0	509
-124	0	509
-124	0	509
-124	0	509
-124	0	509
-123	0	510
-123	0	510
-123	0	509
-123	0	510
-123	0	510
-123	0	510
-123	0	509
-123	0	509
-123	0	510
-123	0	510
-122	0	510
-122	0	509
-122	0	509
-122	0	509
-122	0	510
-122	0	510
-122	0	508
-122	0	510
-122	0	509
-122	0	510
-121	0	510
-121	0	509
-121	0	510
-121	0	510
-121	0	510
-121	0	509
-121	0	510
-121	0	510
-121	0	510
-121	0	510
-120	0	509
-120	0	509
-120	0	510
-120	0	510
-120	0	509
-120	0	509
-120	0	509
-120	0	509
-120	0	510
-120	0	509
-119	0	510
-119	0	510
-119	0	509
-119	0	509
-119	0	509
-119	0	510
-119	0	509
-119	0	509
-119	0	509
-119	0	510
-118	0	510
-118	0	509
-118	0	510
-118	0	509
-118	0	509
-118	0	510
-118	0	509
-118	0	510
-118	0	509
-118	0	509
-117	0	509
-117	0	510
-117	0	509
-117	0	509
-117	0	510
-117	0	510
-117	0	510
-117	0	509
-117	0	510
-117	0	509
-116	0	510
-116	0	510
-116	0	510
-116	0	509
-116	0	510
-116	0	509
-116	0	509
-116	0	509
-116	0	510
-116	0	509
-115	0	510
-115	0	509
-115	0	510
-115	0	510
-115	0	510
-115	0	509
-115	0	509
-115	0	509
-115	0	510
-115	0	510
-114	0	509
-114	0	509
-114	0	509
-114	0	510
-114	0	510
-114	0	509
-114	0	509
-114	0	510
-114	0	510
-114	0	509
-113	0	509
-113	0	509
