V2_mean	Isense_mean	dt	V2Ref_set
510	510	500	102
PWM	V2_read	Isense_read
-255	513	518
-255	513	519
-255	513	518
-255	514	518
-255	513	519
-255	514	518
-255	514	517
-255	515	517
-255	517	516
-255	517	516
-255	518	516
-255	517	516
-255	517	515
-255	518	515
-255	518	514
-255	518	515
-255	518	515
-255	518	514
-255	518	514
-255	519	513
-255	519	513
-255	519	512
-255	518	514
-255	518	514
-255	517	513
-255	519	513
-255	519	513
-255	519	512
-255	519	512
-255	519	513
-255	519	513
-255	519	513
-255	519	513
-255	520	513
-255	519	512
-255	519	512
-255	519	512
-255	520	511
-255	520	511
-255	521	511
-255	520	511
-255	520	511
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	521	510
-255	521	510
-255	521	510
-255	521	510
-255	521	505
-255	458	460
-255	439	425
-255	518	487
-255	512	511
-255	513	517
-255	515	500
-255	513	514
-255	513	518
-255	515	518
-255	516	517
-255	517	517
-255	515	516
-255	516	517
-255	517	517
-255	517	515
-255	519	513
-255	519	513
-255	519	512
-255	520	512
-255	519	513
-255	520	512
-255	520	512
-255	519	511
-255	520	511
-255	521	511
-255	520	511
-255	520	511
-255	520	511
-255	521	511
-255	521	510
-255	521	511
-255	521	510
-255	520	510
-255	521	510
-255	521	510
-255	519	488
-255	125	408
-255	521	501
-255	281	443
-255	425	439
-255	497	494
-255	512	512
-255	512	517
-255	514	519
-255	512	515
-255	512	519
-255	513	519
-255	514	518
-255	515	518
-255	515	518
-255	517	517
-255	515	518
-255	518	515
-255	518	516
-255	518	515
-255	518	515
-255	519	514
-255	519	514
-255	519	513
-255	519	513
-255	519	513
-255	520	513
-255	519	513
-255	520	513
-255	519	512
-255	520	512
-255	520	512
-255	520	512
-255	520	511
-255	519	512
-255	520	512
-255	520	512
-255	520	511
-255	520	510
-255	521	510
-255	521	510
-255	520	510
-255	520	510
-255	521	510
-255	521	510
-255	521	501
-255	250	440
-255	442	435
-255	499	491
-255	513	512
-255	513	518
-255	511	518
-255	513	516
-255	515	519
-255	514	519
-255	513	519
-208	515	518
-186	520	511
-164	519	512
-141	509	513
-119	507	518
-96	508	511
-73	498	511
-50	494	510
49	508	510
65	691	514
85	577	510
107	531	509
128	543	507
150	544	508
172	523	500
194	536	507
216	524	500
255	527	508
255	521	505
255	521	499
255	519	508
255	519	506
255	522	499
255	518	509
255	518	507
255	521	502
255	162	509
255	516	508
255	518	503
255	469	606
255	515	508
255	516	505
255	513	502
255	514	509
255	515	506
255	518	500
255	513	509
255	513	507
255	515	502
255	200	509
255	512	507
255	515	503
255	471	591
255	511	508
255	512	505
255	511	500
255	510	509
255	511	506
255	513	500
255	510	509
255	510	507
255	512	503
255	482	513
255	509	508
255	510	505
255	494	527
255	508	509
255	509	506
