V2_mean	Isense_mean	dt	V2Ref_set
509	510	500	102
PWM	V2_read	Isense_read
255	517	511
255	516	511
255	516	511
255	520	511
255	519	511
255	518	511
255	518	510
255	517	510
255	517	510
255	515	511
255	515	511
255	514	511
255	461	511
255	518	511
255	518	511
255	517	511
255	517	510
255	516	511
-255	515	511
-255	510	510
-255	504	511
-255	502	511
-255	504	511
-255	504	511
-255	504	511
-255	503	510
-255	504	511
-255	461	511
-255	506	511
-255	505	511
-255	505	511
-255	504	511
-255	414	510
-255	505	510
-255	506	510
-255	505	510
-255	506	510
-255	506	510
-255	509	511
-255	507	510
-255	507	510
-255	506	510
-255	506	511
-255	507	511
-255	508	511
-255	507	511
-255	507	510
-255	507	510
64	455	510
255	506	511
255	524	511
255	523	510
255	523	511
255	522	511
255	521	510
255	520	511
255	519	511
255	518	511
255	518	511
255	517	511
255	522	511
255	520	511
255	520	511
255	519	510
255	518	510
255	517	511
255	517	510
255	516	511
255	515	511
255	522	511
255	519	511
255	518	511
255	518	511
255	517	511
255	517	510
-255	516	511
-255	512	511
-255	505	511
-255	412	510
-255	504	511
-255	504	510
-255	504	510
-255	504	510
-255	504	510
-255	452	510
-255	506	511
-255	506	510
-255	505	511
-255	505	510
-255	505	511
-255	507	509
-255	506	510
-255	506	511
-255	506	510
-255	506	510
-255	510	510
-255	508	511
-255	507	511
-219	508	510
122	511	511
255	515	510
255	518	510
255	515	511
255	523	511
255	522	510
255	520	510
255	520	510
255	519	510
255	519	511
255	518	511
255	518	511
255	517	511
255	517	511
255	521	510
255	521	510
255	520	510
255	519	510
255	518	511
255	518	510
255	517	511
255	517	510
255	515	510
-255	515	510
-255	510	511
-255	505	511
-255	415	510
-255	505	511
-255	505	511
-255	504	511
-255	503	510
-255	504	511
-255	508	510
-255	507	511
-255	506	512
-255	506	510
-255	505	511
-255	415	511
-255	506	511
-255	507	511
-255	506	511
-255	507	511
-205	507	511
177	505	510
255	515	511
255	523	511
255	522	511
255	522	510
255	520	510
255	520	510
255	519	510
255	519	510
255	517	511
255	517	510
255	464	510
255	521	511
255	520	510
255	519	511
255	519	511
255	518	510
255	517	510
255	516	510
-255	515	511
-255	511	511
-255	505	511
-255	504	510
-255	413	510
-255	505	511
-255	505	511
-255	505	510
-255	505	511
-255	505	511
-255	449	511
-255	507	511
-255	506	511
-255	506	510
-255	506	512
-255	506	511
-255	507	510
-255	508	510
-113	507	511
255	499	511
255	516	511
255	521	511
255	520	510
255	520	511
255	519	511
255	518	510
255	517	510
255	478	511
255	524	511
255	522	511
255	520	511
255	520	511
255	518	511
255	518	510
255	517	510
255	517	511
-255	516	511
-255	512	511
-255	506	510
-255	414	511
-255	505	511
-255	506	511
-255	505	511
-255	506	511
-255	506	511
-255	492	510
-255	507	510
-255	507	511
-255	506	511
-255	506	511
-255	412	510
-255	507	511
-119	507	511
255	501	511
255	516	511
255	521	511
255	520	511
255	520	510
255	519	511
255	518	510
255	516	511
255	522	510
255	521	510
255	521	511
255	520	511
255	519	511
255	518	511
255	518	511
255	517	511
-255	516	511
-255	512	511
-255	507	511
-255	505	510
-255	505	511
-255	505	511
-255	506	511
-255	505	511
-255	506	511
-255	506	511
-255	453	510
-255	507	510
-255	508	511
-255	506	511
-255	507	511
255	506	511
255	518	510
255	520	511
255	520	510
255	519	511
255	519	510
255	518	510
255	517	510
255	512	510
255	522	511
255	520	511
255	520	510
255	519	511
255	519	510
255	518	510
-255	518	511
-255	512	510
-255	506	511
-255	398	511
-255	506	511
-255	505	511
-255	506	510
-255	505	511
-255	506	511
-255	492	511
-255	508	511
-255	506	510
-255	506	511
-255	506	511
175	508	512
255	512	510
255	519	510
255	519	510
255	518	511
255	517	511
255	517	508
255	475	510
255	521	511
255	520	511
255	520	511
255	518	511
255	518	511
255	517	511
-255	517	510
-255	512	510
-255	506	511
-255	504	511
-255	506	511
-255	505	511
-255	506	510
-255	506	511
-255	506	511
-255	505	511
-255	508	511
-255	507	511
-255	507	510
-80	506	511
255	502	510
255	515	510
255	520	510
255	519	511
255	519	510
255	518	511
255	517	511
255	517	511
255	487	511
255	521	511
255	520	511
255	518	511
255	518	511
-255	517	511
-255	513	511
-255	506	510
-255	505	511
-255	413	511
-255	506	510
-255	506	511
-255	506	510
-255	505	511
-255	506	511
-255	464	511
-255	508	510
41	508	510
255	519	511
255	521	511
255	522	511
255	521	511
255	520	511
255	519	511
255	519	511
255	517	511
255	517	511
255	517	511
255	517	511
255	515	511
-255	532	510
-255	511	511
-255	506	511
-255	504	511
-255	504	511
-255	505	511
-255	505	510
-255	505	511
-255	505	511
-255	505	510
-255	511	510
-255	507	510
193	507	511
255	517	511
255	522	510
255	522	511
255	521	510
255	520	510
255	520	510
255	518	511
255	518	511
255	517	510
255	517	510
255	516	511
-255	516	510
-255	511	510
-255	506	510
-255	504	510
-255	504	511
-255	505	511
-255	505	511
-255	505	512
-255	505	510
-255	505	510
-255	510	510
-211	507	511
255	502	512
255	516	510
255	520	510
255	519	511
255	519	511
255	518	511
255	518	511
255	517	511
255	517	510
255	468	511
255	521	511
-255	520	511
-255	512	510
-255	506	510
-255	426	511
-255	506	511
-255	506	511
-255	505	511
-255	506	511
-255	505	511
-255	506	510
-255	510	509
57	507	510
255	504	510
255	521	510
255	521	511
255	521	510
255	519	510
255	520	511
255	518	511
255	519	511
255	517	511
255	518	510
-255	516	511
-255	512	511
-255	506	510
-255	505	512
-255	505	511
-255	506	511
-255	505	511
-255	506	511
-255	506	510
-255	440	511
-255	508	511
173	507	511
255	518	510
255	522	510
255	521	510
255	521	511
255	520	510
255	520	511
255	518	511
255	518	511
255	517	511
255	517	511
-255	516	511
-255	512	511
-255	506	511
-255	505	511
-255	413	511
-255	505	510
-255	505	511
-255	506	510
-255	506	510
-255	506	510
163	495	510
255	518	510
255	522	511
255	522	511
255	521	511
255	520	511
255	519	511
255	518	511
255	518	510
255	518	511
255	517	511
-255	517	510
-255	511	510
-255	507	511
-255	504	511
-255	504	511
-255	505	511
-255	506	511
-255	505	510
-255	505	510
-131	505	510
255	499	510
255	514	509
255	519	511
255	519	511
255	518	511
255	518	511
255	518	511
255	516	511
255	515	511
255	466	511
-255	521	510
-255	513	510
-255	507	511
-255	505	511
-255	506	511
-255	505	511
-255	506	510
-255	506	511
-255	506	510
114	505	511
255	515	510
255	521	511
255	520	510
255	519	511
255	519	510
255	518	510
255	517	510
255	516	510
255	516	510
-255	516	511
-255	511	510
-255	506	510
-255	505	511
-255	507	511
-255	505	511
-255	505	511
-255	506	511
-255	505	511
-76	506	511
255	498	511
255	514	510
255	519	511
255	519	511
255	518	510
255	518	511
255	517	510
255	517	511
255	521	511
-255	521	510
-255	512	511
-255	507	511
-255	505	511
-255	501	511
-255	506	511
-255	506	511
-255	506	511
-255	506	511
223	505	511
255	516	510
255	518	511
255	517	511
255	523	510
255	521	511
255	520	510
255	519	510
255	518	511
-255	518	511
-255	513	510
-255	507	510
-255	505	510
-255	445	510
-255	506	511
-255	506	511
-255	506	511
-255	506	512
107	506	510
255	516	510
255	521	511
255	521	511
255	520	511
255	520	511
255	518	511
255	518	511
255	517	511
-255	516	511
-255	512	511
-255	506	511
-255	504	511
-255	497	510
-255	505	511
-255	505	511
-255	505	511
-255	505	511
255	506	511
255	518	510
255	520	511
255	520	511
255	520	511
255	519	511
255	518	511
255	518	511
255	517	511
-255	517	510
-255	512	511
-255	507	510
-255	504	511
-255	507	511
-255	506	511
-255	506	511
-255	506	510
52	506	510
255	513	511
255	520	511
255	520	511
255	520	511
255	518	510
255	518	510
255	517	511
255	517	511
-255	515	511
-255	512	510
-255	506	511
-255	505	511
-255	520	511
-255	506	510
-255	505	511
-255	506	511
80	505	511
255	507	511
255	521	511
255	521	512
255	520	510
255	520	511
255	518	511
255	518	510
255	517	511
-255	517	511
-255	512	511
-255	507	511
-255	505	511
-255	499	510
-255	505	510
-255	506	510
-255	505	511
255	506	511
255	513	510
255	468	511
255	521	511
255	521	510
255	519	511
255	519	511
255	518	511
-255	518	510
-255	512	510
-255	506	511
-255	504	511
-255	511	511
-255	505	510
-255	506	511
-255	505	510
189	506	510
255	516	511
255	521	511
255	520	510
255	520	511
255	519	510
255	518	511
255	518	510
-255	517	510
-255	512	510
-255	507	510
-255	505	510
-255	500	510
-255	505	511
-255	506	511
-255	505	511
255	506	511
255	513	511
255	490	512
255	521	511
255	520	510
255	519	511
255	519	511
255	518	510
-255	518	512
-255	513	512
-255	506	511
-255	414	511
-255	506	510
-255	505	510
-255	506	510
-255	505	510
255	506	510
255	461	510
255	522	510
255	520	510
255	520	511
255	519	510
255	519	511
255	518	510
-255	518	511
-255	512	511
-255	507	511
-255	504	510
-255	520	511
-255	506	511
-255	505	511
255	505	511
255	514	511
255	517	510
255	517	511
255	469	511
255	521	510
255	519	510
255	519	511
-255	518	511
-255	513	511
-255	506	510
-255	505	511
-255	439	510
-255	505	511
-255	505	511
255	506	511
255	513	510
255	517	510
255	517	510
255	517	510
255	521	510
255	521	510
255	519	511
-255	519	511
-255	513	510
-255	507	510
-255	504	510
-255	513	511
-255	505	510
-255	505	511
255	505	511
255	514	511
255	517	510
255	517	511
255	464	511
255	521	510
255	519	510
-255	519	511
-255	511	510
-255	506	510
-255	504	510
-255	505	511
-255	506	511
-255	506	511
-134	505	511
255	500	511
255	515	510
255	520	511
255	519	511
255	519	512
255	518	511
255	517	511
-255	516	511
-255	512	511
-255	506	511
-255	505	511
-255	413	511
-255	506	510
-255	505	511
255	506	510
255	514	511
255	518	511
255	517	511
255	517	511
255	521	511
255	520	511
-255	519	510
-255	511	510
-255	506	511
-255	505	511
-255	504	511
-255	506	511
-255	506	511
255	506	511
255	514	511
255	518	510
255	517	510
255	518	510
255	516	510
255	522	510
-255	520	510
-255	513	511
-255	507	511
-255	506	511
-255	475	511
-255	507	511
-255	506	511
255	506	511
255	516	511
255	519	511
255	518	511
255	518	510
255	517	511
255	517	511
-255	516	511
-255	512	511
-255	506	511
-255	505	511
-255	496	511
-255	506	511
-135	505	511
255	494	511
255	514	511
255	519	510
255	519	510
255	518	511
255	518	510
-255	517	510
-255	512	510
-255	508	511
-255	506	511
-255	499	511
-255	507	511
-255	506	511
255	506	510
255	515	510
255	518	511
255	518	511
255	467	511
255	522	510
255	520	509
-255	520	510
-255	512	510
-255	507	511
-255	505	511
-255	434	510
-255	506	511
133	506	511
255	515	510
255	521	510
255	519	511
255	519	511
255	518	511
255	518	510
-255	517	510
-255	513	511
-255	506	511
-255	505	510
-255	508	511
-255	506	510
-64	506	511
255	500	510
255	514	511
255	519	511
255	519	510
255	518	510
255	518	511
-255	517	511
-255	512	510
-255	507	509
-255	505	511
-255	515	510
-255	506	510
49	506	511
255	510	511
255	521	511
255	520	511
255	520	511
255	519	511
255	519	511
-255	518	511
-255	513	511
-255	507	511
-255	505	511
-255	420	508
-255	506	510
255	505	510
255	515	510
255	518	511
255	518	511
255	517	511
255	517	510
255	516	511
-255	521	511
-255	511	510
-255	507	511
-255	505	511
-255	520	511
-255	506	511
255	506	511
255	514	511
255	518	510
255	517	511
255	517	511
255	516	511
-255	495	511
-255	511	511
-255	506	510
-255	504	511
-255	413	510
-255	505	511
152	506	511
255	514	510
255	536	511
255	520	510
255	520	511
255	519	510
255	519	510
-255	518	510
-255	513	510
-255	507	511
-255	505	511
-255	516	511
-255	507	511
255	506	510
255	515	511
255	518	511
255	518	511
255	517	511
255	517	511
-255	490	510
-255	512	510
-255	506	510
-255	505	511
-255	518	511
-255	506	511
255	505	511
255	514	511
255	517	510
255	518	511
255	516	511
255	516	511
-255	503	511
-255	512	511
-255	506	511
-255	505	511
-255	440	510
-255	506	510
255	505	511
255	515	511
255	518	511
255	518	511
255	517	511
255	517	510
-255	514	512
-255	512	511
-255	507	511
-255	505	511
-255	415	510
-255	506	511
255	506	510
255	515	510
255	518	511
255	518	510
255	517	510
255	517	510
-255	516	511
-255	512	511
-255	506	511
-255	505	511
-255	516	510
-197	506	511
255	510	510
255	517	511
255	519	511
255	519	511
255	518	511
255	518	511
-255	516	511
-255	512	511
-255	506	511
-255	505	511
-255	439	510
255	507	510
255	517	510
255	519	510
255	518	510
255	518	511
255	517	511
-255	517	511
-255	512	511
-255	507	511
-255	504	510
-255	415	511
-255	505	511
255	506	510
255	514	511
255	519	511
255	518	510
255	517	511
255	516	510
-255	516	511
-255	511	511
