V2_mean	Isense_mean	dt
509	509	500
-218	413	481	-6
-218	411	480	-4
-219	412	481	-5
-255	413	481	-6
-217	395	480	12
-255	422	480	-15
-219	403	480	4
-255	424	480	-17
-255	408	480	-1
-255	408	479	-1
-255	412	479	-5
-255	415	479	-8
-255	418	479	-11
-255	421	479	-14
-255	423	479	-16
-255	426	479	-19
-255	429	479	-22
-255	431	478	-24
-255	433	478	-26
-255	436	478	-29
-255	438	478	-31
-255	440	478	-33
-255	442	478	-35
-255	445	479	-38
-255	447	477	-40
-255	448	477	-41
-255	450	477	-43
-255	452	477	-45
-255	454	477	-47
-255	456	477	-49
-255	458	477	-51
-255	459	477	-52
-255	461	477	-54
-255	462	476	-55
-255	464	477	-57
-255	465	477	-58
-255	467	476	-60
-255	468	477	-61
-255	469	476	-62
-255	471	476	-64
-255	472	476	-65
-255	473	477	-66
-255	474	476	-67
-255	475	476	-68
-255	476	476	-69
-255	478	476	-71
-255	478	476	-71
-255	479	476	-72
-255	480	476	-73
-255	481	476	-74
-255	482	476	-75
-255	483	475	-76
-255	484	475	-77
-255	485	475	-78
-255	486	475	-79
-255	486	476	-79
-255	487	476	-80
-255	488	475	-81
-255	488	476	-81
-255	489	475	-82
-255	490	476	-83
-255	490	475	-83
-255	491	475	-84
-255	492	475	-85
-255	492	475	-85
-255	493	475	-86
-255	493	475	-86
-255	493	475	-86
-255	495	475	-88
-255	495	476	-88
-255	495	475	-88
-255	495	474	-88
-255	496	475	-89
-255	496	475	-89
-255	497	476	-90
-255	497	475	-90
-255	498	475	-91
-255	498	476	-91
-255	498	475	-91
-255	499	475	-92
-255	499	474	-92
-255	499	475	-92
-255	500	475	-93
-255	500	474	-93
-255	500	475	-93
-255	500	475	-93
-255	501	475	-94
-255	501	475	-94
-255	501	474	-94
-255	502	475	-95
-255	501	475	-94
-255	502	475	-95
-255	502	475	-95
-255	502	475	-95
-255	503	475	-96
-255	503	474	-96
-255	503	475	-96
-255	503	474	-96
-255	503	475	-96
-255	504	474	-97
-255	504	475	-97
-255	504	475	-97
-255	504	475	-97
-255	504	475	-97
-255	505	474	-98
-255	505	475	-98
-255	505	474	-98
-255	505	475	-98
-255	505	475	-98
-255	505	474	-98
-255	505	475	-98
-255	505	475	-98
-255	506	475	-99
-255	506	474	-99
-255	506	474	-99
-255	506	475	-99
-255	506	475	-99
-255	506	475	-99
-255	506	474	-99
-255	506	474	-99
-255	506	475	-99
-255	506	475	-99
-255	507	474	-100
-255	507	475	-100
-255	507	474	-100
-255	507	474	-100
-255	507	474	-100
-255	507	474	-100
-255	507	475	-100
-255	507	475	-100
-255	507	474	-100
-255	507	474	-100
-255	507	475	-100
-255	507	474	-100
-255	507	475	-100
-255	508	474	-101
-255	507	474	-100
-255	508	474	-101
-255	508	474	-101
-255	508	474	-101
-255	508	475	-101
-255	508	474	-101
-255	508	475	-101
-255	508	475	-101
-255	508	474	-101
-255	508	474	-101
-255	508	474	-101
-255	508	474	-101
-255	508	475	-101
-255	508	475	-101
-255	508	474	-101
-255	508	475	-101
-255	508	474	-101
-255	508	474	-101
-255	509	473	-102
-255	509	474	-102
-255	508	474	-101
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	476	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	508	475	-101
-255	509	475	-102
-255	509	475	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	508	475	-101
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
